,Abstract_Expressionism,Action_painting,Analytical_Cubism,Art_Nouveau,Baroque,Color_Field_Painting,Contemporary_Realism,Cubism,Early_Renaissance,Expressionism,Fauvism,High_Renaissance,Impressionism,Mannerism_Late_Renaissance,Minimalism,Naive_Art_Primitivism,New_Realism,Northern_Renaissance,Pointillism,Pop_Art,Post_Impressionism,Realism,Rococo,Romanticism,Symbolism,Synthetic_Cubism,Ukiyo_e,relevant_area,maximum_gradient,super_regions,dominant_feature
17014-nuenen34.jpg,1.6620855,-0.57241,-0.8598162,-0.38769615,0.30663872,-2.6629646,-0.21726012,2.9089866,-1.8610859,8.700933,0.9466864,-2.5602782,6.2324314,0.15606192,-2.1689322,-0.9714192,1.0519477,-2.5922897,-1.1193738,-2.2629173,-0.5618168,-1.1602848,-0.586949,2.2470875,1.8382483,-2.579018,-3.305025,0.3469387755102041,4.1171074,2,19
26627-00_3pr1.jpg,-8.446019,-2.895901,2.3277822,-2.5649815,2.1485424,-4.3190584,-2.7664602,1.0463666,15.177538,-1.0286486,-3.868614,15.261706,-8.404504,14.968333,-2.2958627,-1.9979472,5.1205096,3.343664,-4.1973143,-2.7512674,-2.9330761,-6.1328373,4.229594,-2.9839885,1.953292,-3.516443,-1.9573802,0.5102040816326531,2.2745745,1,2
15020-marque03.jpg,-4.3277,-2.4476361,-1.6493123,4.0854044,-1.6025673,-6.0881014,-1.8329074,-0.02693927,-0.6638557,11.699876,0.4637894,-1.1880261,3.856831,1.5504014,-4.521182,3.1490474,1.5570843,2.6701427,0.084031194,-0.5001101,5.971096,-3.4228897,-6.9637012,-1.9702933,2.802841,-1.5318636,-0.24015045,0.4489795918367347,2.6466384,3,6
28597-2vario03.jpg,3.684043,0.4434702,-2.4719567,2.2013,-3.3081844,-2.9343371,-0.0485157,-0.10676346,-3.561786,7.353846,0.19503288,-3.874714,13.022241,-2.2926679,-2.0094225,3.0822158,0.13460176,-3.3267941,0.24436143,-2.4246519,4.112734,1.6740321,-2.9926279,0.61764866,0.5076709,-3.7534826,-3.997444,0.2244897959183673,3.4838274,4,2
26538-01_0bay1.jpg,-7.0426984,-1.7142711,2.721918,5.8378043,-0.016627818,-2.6713195,-0.66455007,-0.6088673,14.40761,-0.90272677,-1.3172059,7.3431463,-5.7811217,4.0295515,-2.6744182,-0.1002533,0.94135046,1.8627236,-2.2360172,-1.8233932,-4.318076,-3.5060782,-0.41158682,-2.1658447,2.7107682,-1.3339275,0.34186345,0.4489795918367347,2.2685742,2,2
17049-still08.jpg,-3.5675998,-1.4531887,0.23767088,-2.4697323,-1.9203765,-3.7917082,-1.1533593,4.770624,0.09392086,4.015976,-0.7503798,-3.3943624,6.8848677,-3.487629,-2.3457773,4.7753468,1.1513263,-1.3668907,2.0553555,-2.9003005,6.568287,3.2947514,-5.282095,-3.5729613,-0.33043,3.7664757,0.024661288,0.5102040816326531,3.32426,2,2
28643-1vario18.jpg,-2.9916592,-1.5339634,-2.375665,1.4575694,-3.0186212,-5.0137205,1.938241,-0.678892,-1.653857,2.0755692,1.0662951,-4.411685,10.75395,-4.4501886,-3.3497286,3.7765236,3.1509676,-2.5580814,2.363643,-0.80818707,2.09183,8.439315,-0.35145855,1.6576607,0.663086,-3.2446089,-2.6604848,0.5102040816326531,2.8912008,1,2
17174-1asylu07.jpg,-4.4647255,-1.4873108,-1.0393106,-0.119228385,-2.8243816,-3.8821998,-0.26943833,2.9371014,-2.3743408,-0.1619361,1.4567194,1.3752387,-1.6983863,0.4932519,-3.6478283,7.102766,1.2609009,0.094206035,1.5925376,0.7373313,13.680802,-2.9229474,-4.026124,-0.55559427,-0.021744221,-1.7390249,-0.12070214,0.3061224489795918,3.398284,3,2
28645-3poplar2.jpg,4.6477494,1.5288883,-1.7731569,-3.3131983,-3.639512,-0.25207272,4.0805845,0.047026068,-3.357438,-3.1381826,2.8637123,-6.128855,14.755499,-4.502593,-3.4622817,-3.1475906,-0.060472578,-1.8686482,10.077851,-5.075768,3.600807,4.9284506,-3.1944392,0.09853101,0.54548675,-0.8791508,-2.154301,0.5510204081632653,2.924681,2,2
32842-00disput.jpg,-6.68231,-2.4945753,1.6457742,-1.7283878,5.518257,-4.1063128,-3.0397687,0.27871475,11.121853,-1.8959244,-2.3225079,11.557759,-5.346066,4.9583073,-2.975103,3.0916064,3.6608539,0.1926558,-1.2686608,-0.95793664,-6.384939,-3.9730086,2.530247,-1.9284232,3.3235679,-1.6863465,-1.6597573,0.3265306122448979,3.976282,3,2
33384-07newtes.jpg,-3.2450442,-1.7255468,-1.1366112,-1.3470458,6.539923,-3.089606,0.36154726,-1.4965796,-0.058496967,-1.2442483,-3.0290709,-3.3042936,2.2934017,-0.31963092,-0.9395337,-2.1449718,1.5146986,0.2817563,0.20752737,-2.5306418,-1.8169038,3.8429956,2.5740044,10.347331,0.92493224,-0.44383407,-0.98670316,0.3877551020408163,3.1923199,1,2
17091-1arles03.jpg,-4.1301107,-0.92420197,-1.0568013,-0.84196633,-1.0993011,-6.8250504,5.5595274,2.118668,-2.9379897,3.5840554,3.6457274,-1.5660243,7.8998528,-5.3347983,-3.1255026,8.24724,-0.0770174,-1.5665604,4.6242285,0.37704012,7.803029,-4.873304,-5.387286,-0.15464774,-3.488583,-2.1068006,2.7938776,0.4081632653061224,3.4934409,2,2
33494-01portra.jpg,-0.6844636,-1.8527915,-1.6941533,-3.9654331,6.0475073,-2.0807564,-1.1273668,-2.619913,0.86718816,0.20531857,-4.330245,1.8990941,5.2466903,-1.4139885,-3.095223,-0.40734655,0.22804739,6.5293474,-0.38168955,-1.5927057,-4.0582867,2.3935173,-1.0307741,6.1905146,5.693428,-2.1457422,-2.6481209,0.3877551020408163,3.3028398,1,10
13330-26barbar.jpg,-2.5768843,-1.5429137,1.4386328,-4.0302334,-2.0889187,-3.14712,-3.8924556,-0.15249504,9.134996,1.3888965,-2.9907951,10.271271,-5.6197395,0.3473499,-3.6124806,-0.5601062,-0.7891142,13.110564,-2.6818938,-0.7795633,-1.3445425,0.1523633,-1.6265113,-1.7104213,1.8807425,-0.7690766,0.9392934,0.4897959183673469,2.782037,2,2
13322-22leeuw.jpg,-1.6869297,-1.82894,-0.016632497,-2.5175524,1.7458402,-1.4036463,-0.537119,-2.4045067,3.9388583,-0.5341954,-3.4678056,3.5668702,0.11055872,1.1911237,-3.961136,-0.22964036,0.6517152,11.482241,-2.031617,-1.8254937,-4.1250863,-0.08749992,-0.4787434,2.170869,5.7286983,-1.8697869,-2.5459578,0.3877551020408163,3.619085,2,2
26537-00_0bay0.jpg,-9.043021,-2.970682,0.9006325,2.971983,-1.4007396,-5.5263705,-1.0996684,-0.5872928,12.65274,-1.8422174,-2.8390284,9.613575,-6.5097284,12.350388,-3.7169526,-0.53692394,2.8201365,6.4965405,-3.068132,-2.8682635,1.0049648,-4.9566717,-1.8332342,1.8858844,4.0898333,-2.7033615,-0.53107727,0.4897959183673469,2.7200801,2,10
33634-20sp1661.jpg,-3.8894634,-2.4032514,-1.1253403,-1.1785312,6.3081384,-3.7436988,-1.128162,-1.5880075,-0.79942364,-3.0422347,-3.1156113,1.4910424,2.130269,1.4997164,-3.3855789,-1.4114134,1.7426267,1.9498886,-1.2198806,-2.8582995,-3.9828815,1.1288892,2.9185574,17.273699,3.2027907,-1.7822276,-3.290326,0.4081632653061224,3.3510947,1,2
14960-tahiti061.jpg,-3.0715685,-1.4042046,-0.9505398,1.6010268,-3.5837073,-3.8484364,-2.770058,5.6188316,-1.097139,7.7494698,5.667682,-2.8323345,3.4560037,1.6344953,-5.49205,0.874511,2.2264278,-1.3377808,0.9576563,-3.1053586,10.603996,-1.0055966,-5.3199153,-0.988261,1.8370763,-2.4627347,-4.3205633,0.4489795918367347,3.5344698,2,19
32775-09portra.jpg,-3.8026538,-1.6923094,3.5661712,-3.9133153,-2.1395948,-1.1348052,-1.8668268,2.6189365,7.6863694,-1.889758,-1.6383189,6.889311,-6.913981,0.1225065,-3.6371849,1.5191584,2.0439272,14.79777,-1.7914166,-0.7644848,-0.7600627,-2.621593,-2.8073967,-4.980527,1.4170896,1.7809082,-0.42210633,0.2653061224489796,2.9882715,5,6
33886-01noremb.jpg,-1.1145155,-1.9624618,-0.9024464,-0.8972136,6.005557,-3.6765416,-0.4116563,-1.7661107,-1.9087749,-2.7628016,-4.9154043,3.089879,-2.8869271,2.0145774,-3.046259,-0.6683924,1.4777293,4.2332644,0.433149,0.43771473,-3.4746258,-1.5356551,2.5869606,4.5054474,7.1072927,-0.77226305,0.25834996,0.2244897959183673,3.8420746,2,10
33616-05sp1629.jpg,-3.951818,-1.8923526,-0.9582516,-3.9266996,13.964406,-1.7944777,-1.8850555,-1.4203619,-1.6775765,-4.100431,-3.4313085,5.7683253,2.1980152,2.0215673,-2.0905113,-0.38837108,2.215598,0.18339811,0.010118648,-1.1805103,-3.047766,-0.07464647,3.0248966,5.080077,1.7961335,-2.478071,-2.9124613,0.4489795918367347,2.9727175,3,10
17238-6still1.jpg,-2.8841789,-0.3634867,-1.4452115,0.3227628,5.0133314,-3.2175188,0.4216436,-1.19476,-0.80600953,-5.7406855,-3.155786,-0.1474644,-4.7145476,2.8694792,-2.0008585,1.7653654,0.20894995,0.29447922,-1.4735333,1.4212856,-2.525218,3.4269195,7.8167086,2.68428,4.247629,-2.048683,1.0010026,0.3265306122448979,3.55408,4,10
15004-tahiti621.jpg,-2.6751337,0.25832698,-1.1597492,4.070378,-1.7835959,-3.0721684,-0.3077569,-2.4274166,0.5405883,4.447122,-0.44011426,-1.510223,1.37642,-1.6156082,-2.7391808,0.15048923,-0.2707992,1.2619746,0.06813645,-2.3839211,-1.9757702,2.4248755,0.22328044,5.387559,2.5500975,-1.6714998,1.0086058,0.3877551020408163,3.3470986,1,2
14956-tahiti03.jpg,-5.339231,-2.259132,1.60357,-0.4416818,-1.4175491,-3.5274718,-1.4878782,3.5776334,2.2454448,4.7016306,1.7480898,0.9946643,-2.4038057,1.1630435,-4.836838,2.1959586,1.3028058,3.166676,0.2818602,-1.5250204,5.686104,1.2498468,-6.51954,-3.2201467,2.8908944,0.8632376,-0.8539981,0.2653061224489796,3.715394,2,2
32784-24connes.jpg,-5.9246273,-1.4707677,0.51475,2.9683437,3.797306,-1.9912727,-0.7852858,-1.2524571,7.702386,-5.579129,-3.2040906,4.6039977,-7.6053066,11.416501,-0.36057842,-3.0941572,1.6092229,0.539989,-2.6747,-1.5987622,-4.525712,-1.7015727,5.1183715,5.6168504,1.4515443,-2.0486362,-0.43646407,0.2448979591836734,3.8914511,3,2
32797-32prato.jpg,-4.0325994,-2.7510035,1.5708095,-2.791418,-0.5038166,-3.539442,-3.4743772,0.836748,6.9854364,0.78651273,-1.7149879,6.4713,-8.157646,0.31948823,-3.8295312,6.387824,0.47192696,15.027677,-0.48444784,1.334343,1.1299443,-6.2783403,-6.9115267,-0.8034356,5.0686865,-0.21220835,0.4014484,0.3469387755102041,3.4782782,2,2
14979-tahiti25.jpg,-2.7212431,-1.1327739,-0.25634307,1.1131047,-0.4456556,-4.451729,-0.3931459,-0.79761297,2.0583441,2.3597808,0.013482422,0.11282277,-5.221137,-3.0470798,-4.6404486,3.2543535,0.35869467,7.6131372,2.0353189,0.5700632,0.8519144,-2.6451755,-2.3168654,-1.401852,2.663016,0.98043746,5.453471,0.3469387755102041,3.1104326,2,10
17236-5portra4.jpg,-3.6548872,-0.9102352,-0.8311124,5.4133415,-3.9047832,-4.140233,1.3604145,-0.2913242,-2.0475476,5.6903424,3.122261,-2.962124,-2.6417542,0.7464878,-1.4057446,-1.6078951,1.6263447,-0.7820775,0.5298985,0.5519078,6.913206,-3.3403606,-1.3962688,1.2109784,2.008028,-0.9910292,0.9380345,0.2857142857142857,4.0246763,2,10
15012-tahiti70.jpg,-1.7491696,-1.1977763,-1.4926832,-0.76957476,-2.3067355,-3.526472,-0.507205,3.5249248,-1.9119759,4.90454,1.6197666,-2.8305166,3.6519413,-0.18588038,-3.8528833,6.2035527,0.43754944,-2.0878716,0.740424,-0.7408527,2.710868,2.3716216,-1.8768774,1.8800782,1.276978,-2.174438,-2.4941473,0.4081632653061224,3.1258295,2,2
26553-01_2ce1f.jpg,-8.397512,-2.1250803,2.5270615,3.9270964,-1.7363076,-3.192452,-1.6077113,-0.010427013,14.1708555,-1.8681935,-1.4995949,10.254285,-5.540565,9.12731,-3.53526,-1.5734787,1.9394263,3.616736,-3.3839526,-3.4855497,-1.9617672,-4.8963604,1.0975155,-1.482028,2.5925183,-2.2559252,-0.07820985,0.5102040816326531,2.2379186,2,10
28559-other1.jpg,-0.5422905,-1.5480675,-1.8901771,-0.53549916,-3.1874833,-4.236718,4.720508,-1.7813017,-1.9381961,1.5043845,-2.1740077,-3.3414733,14.412575,-6.241941,-1.024656,1.838481,2.211115,1.3894523,-1.9508649,-1.2794707,-4.8402286,11.956295,1.1840013,4.7694263,0.6217435,-2.968526,-3.234306,0.4081632653061224,3.0069628,1,16
17206-olive08.jpg,-3.6871479,-1.1798863,-1.7450236,0.32127145,-1.2672999,-4.6344604,0.7427463,1.4092914,-2.8067923,3.3640215,5.6702676,-2.4829564,0.1386079,-3.370165,-3.131434,8.825981,0.2488529,-0.22157371,3.6746604,-1.672742,16.050571,-3.0269742,-5.6582475,-1.2772014,-2.742921,-1.9623511,-0.13669065,0.2857142857142857,3.7968974,4,2
26590-07_2ce7f.jpg,-6.033293,-1.5474421,2.9094872,0.7415242,-1.395484,-2.5188599,-2.1447213,2.227253,11.247336,-0.94091123,-1.1034024,13.40893,-7.6224365,6.0223393,-3.4297442,1.2571106,2.5674243,0.5478586,-1.8789692,-0.7892323,-4.060144,-5.9433336,-3.135011,-0.15909274,2.7264245,-0.91247815,-0.27380607,0.4489795918367347,3.794692,4,10
26740-02_4sp2f.jpg,-7.7328844,-2.5966842,1.5149956,-1.7289627,2.6678867,-3.4323134,-3.0635118,-1.6376863,14.713041,-2.9424746,-3.7811446,13.540985,-7.353961,10.360897,-2.6712961,-1.8616631,3.2698624,5.5015936,-1.4309402,-1.5724342,-3.9034095,-7.633022,1.1867156,1.4943695,3.9568102,-1.6064057,-0.3572293,0.4693877551020408,2.738918,1,6
28573-1argen8.jpg,-5.793246,-2.426876,-0.8708656,4.461341,2.4469242,-7.893102,0.4488858,-0.79196334,0.55462474,-2.3504543,-3.4444325,-0.88095045,-4.8724403,-0.65254515,-5.1409025,1.6625061,-0.27150083,3.6449773,0.35049137,-2.8998451,-0.7015674,-2.8604689,2.2477937,13.350893,4.8129196,-0.2070492,7.6530313,0.3877551020408163,2.5135694,1,10
23834-2manet13.jpg,-3.5869856,-1.9537355,-1.0292361,-1.432684,0.58908474,-5.2146063,2.9063902,-1.0502422,-4.8661904,0.4151772,-3.8939831,0.08419281,3.329793,-1.1547039,-1.466914,3.3697019,5.2212086,0.061511517,-1.936261,0.21033838,-1.9061475,9.967995,6.061451,0.8157665,0.38001594,-1.2934902,-1.2429299,0.2857142857142857,3.9867585,3,7
33383-06newtes.jpg,-4.22031,-2.8785028,-0.7913353,-4.403344,11.082344,-4.629244,-1.1452292,-1.0582207,-1.5342542,-2.6691859,-4.3202167,3.1539843,1.0755749,2.0510812,-2.560388,-1.9651856,3.3120375,2.432234,-1.2272253,-2.6138318,-4.794604,1.5202763,6.430225,10.660476,3.2767553,-1.9832184,-2.5783138,0.4285714285714285,2.5968788,1,2
28575-2montge1.jpg,-0.36420515,1.3859661,-1.2557125,-2.126048,-0.7537893,-3.0239577,1.710228,-0.4739318,-3.0513427,-1.9571089,1.055721,-5.026456,18.12739,-4.978522,-2.1215518,-0.112791896,0.84484464,-1.3344781,5.0998964,-3.279074,3.548236,6.432562,-1.8651357,-0.09422803,-0.9912077,-2.5968935,-2.5845585,0.4081632653061224,3.6019647,1,2
28545-argent051.jpg,-3.7503016,-1.2098463,-1.789911,-1.2222521,0.95673084,-3.786802,0.9410483,-1.0440824,-1.882977,0.08303656,-0.92114383,-3.219233,9.103653,-2.2458603,-2.122911,-1.5717221,2.9545753,-1.4431013,0.6141865,-2.9410293,4.627848,9.338118,-0.0174243,3.9378133,0.96130127,-2.496208,-1.9653542,0.4489795918367347,3.614017,1,10
33448-12oldtes.jpg,-5.39878,-3.3118591,-0.6634754,-5.3905573,18.986881,-4.1612105,-4.197343,-1.0618368,-1.1861494,-1.9932461,-4.865649,5.7038627,-4.4696426,10.325682,-2.3863318,-3.1645207,2.3885074,3.0958066,-2.0328946,-1.647624,-3.5160978,0.58811986,6.9800444,2.090791,1.7757926,-2.4280086,-1.9904002,0.3673469387755102,2.9330633,2,6
26765-0lastjud.jpg,-4.490381,-0.9360477,0.67490625,-2.6087184,4.2540226,-3.853126,-2.8675885,0.5641487,2.9615579,-0.47143006,-2.5077186,17.431292,-2.2450395,4.000552,-4.215432,4.530545,2.6011996,5.689808,-2.2687488,4.409275,-4.367718,-7.8680744,0.3446596,-5.7211933,2.1544435,-3.048593,-3.3595736,0.4285714285714285,3.4164684,1,6
32941-02garvag.jpg,-5.348453,-2.5893528,1.2661927,-1.3775256,0.5959363,-4.3162727,-2.115906,-1.0981294,8.557764,-2.07205,-3.608668,14.347979,-4.7046804,0.45902407,-4.3954,2.7881954,2.1735325,10.710791,1.0619503,2.6519637,-4.2092986,-8.652663,-3.4166882,-1.2493272,4.012193,0.05343458,1.4448928,0.0816326530612244,2.119191,2,6
26709-lu07hez.jpg,-7.2852783,-2.9884324,1.5881876,-0.64770126,-1.3917758,-4.286039,-1.1134663,-0.12499744,11.860518,-4.327135,-3.8916328,10.55011,-7.44524,6.6477547,-3.0311964,3.237143,4.2159095,6.0628953,-2.1523976,-0.44049227,-4.471065,-9.948968,2.6564994,2.0834966,7.649573,-1.4361227,0.84226114,0.4693877551020408,3.249271,1,2
13329-25tripty.jpg,-5.435438,-2.4617646,-0.09518182,3.971079,-0.36795893,-3.9984188,-1.6101822,-4.1828027,10.062824,-3.9471378,-3.165151,2.3224497,-2.9715688,0.33502498,-5.296858,-1.7942013,1.0709697,14.284775,-0.33323613,-2.490305,0.8949995,-8.478104,-1.3055011,10.023836,6.190381,-1.8979428,0.64588517,0.5102040816326531,2.8612623,2,2
26623-09_4sw.jpg,-2.2152271,-2.710587,1.2573984,-3.1731992,-3.4354393,-3.0628693,-1.1698667,3.351071,1.5376915,1.4954784,-2.7401676,14.518094,-4.348058,3.0157223,-2.571255,3.5745368,3.9974203,5.002253,-1.5600234,3.2574813,-0.027314126,-7.6382074,-5.0459495,-2.8474984,2.8563235,-0.5605985,-0.9877788,0.5306122448979592,2.7806008,1,10
32880-1tondo1.jpg,-5.1036034,-1.8943653,1.9629946,-0.95441204,4.890583,-3.9614735,-3.4552605,-0.7753401,7.9289427,-4.9197717,-3.6389098,9.23871,-10.200822,5.4603744,-4.0813985,1.2618272,0.045864105,9.3421955,-0.7738467,1.4180868,-6.1116037,-3.4808574,1.9143267,-0.10383588,2.2438498,-0.17756234,2.9140034,0.0612244897959183,3.1622777,1,2
17063-paris13.jpg,-2.6891088,-0.10118222,-1.4138155,3.2208831,-3.7176874,-3.2108064,3.0413609,-1.5142125,-1.8917218,-2.601214,0.29404324,-3.4365597,15.177362,-3.7580876,-3.406915,1.4148674,1.9024668,1.217985,4.383236,-2.1213763,8.115793,0.7580545,-3.3636985,-2.057457,-0.8449689,-2.3736508,-1.2531265,0.3877551020408163,3.5105026,1,6
26521-1virgin.jpg,-2.812961,-2.1498828,0.7951148,5.049259,5.641754,-4.0051975,-2.3494318,1.0971689,5.601504,2.7711549,-1.9712903,1.0470748,-7.769967,7.3272343,-2.9768298,-2.214059,0.10251176,-0.33572516,-2.1326277,-2.652836,-6.3834243,1.3443328,4.4988556,1.3781567,2.9098103,-1.6356921,-0.46866462,0.4081632653061224,3.6046119,4,6
33483-01histor.jpg,-6.4574018,-2.9812927,1.6024671,-5.8538218,14.5497055,-5.7363844,-5.2990136,0.29888853,1.1969125,-4.5585356,-5.762019,12.573378,-8.383183,14.180753,-3.2446117,-1.5051395,2.2786303,8.137771,-3.0060444,-1.8008801,-5.580185,-1.2853413,7.6467714,2.4841094,0.33534527,-3.5019057,-2.4269292,0.3469387755102041,3.9650059,1,10
33396-16newtes.jpg,-6.0825596,-2.4451592,-0.33762965,-3.1112528,16.212614,-4.811379,-2.4387887,-0.1941487,-0.10609445,-1.7355047,-3.2916048,1.8369162,-1.0004815,6.8469515,-1.8163555,-0.865654,2.0319643,-0.33810043,-0.80932844,-3.7597768,-1.894123,5.548079,6.5607853,1.9633007,-2.348442,-2.1017852,-2.2880638,0.2448979591836734,3.3570826,1,2
23842-3manet01.jpg,-4.322191,-0.88818365,-2.456832,-0.47474647,0.90878963,-4.146946,4.178833,-0.8473857,-6.9678946,3.4909625,-0.6198312,-4.005157,9.077321,0.030791134,0.21589601,0.6823654,6.2230062,-4.1012897,-2.258561,0.704524,0.4818823,9.780938,3.2328618,2.9395752,-3.0653057,-3.5991664,-4.164011,0.5102040816326531,3.7251456,1,2
32909-1borgo.jpg,-7.7922983,-2.6748836,0.35350925,1.0843182,-0.10094994,-5.394538,-2.9214072,-1.4405991,9.698124,-1.0818908,-2.7057848,11.64446,-0.5041788,3.5844095,-5.805336,0.18720196,2.5509999,7.526327,-1.1963289,-1.5598469,-0.70505345,-7.233885,-1.5756553,2.9248793,7.1385245,-2.1290817,-1.1108657,0.3877551020408163,3.738995,3,2
13366-l3adora.jpg,-5.874134,-1.3397565,1.9201175,-4.481837,7.1573,-5.3325005,-0.5960614,-0.2924682,2.9926562,-0.66395956,-3.9087405,6.7481313,-7.139373,0.35424763,-2.8364162,3.9664936,0.61438775,8.067752,-0.5091295,1.4809632,-5.792612,-0.37095958,1.0611349,-0.5608965,-3.1527715,1.8576415,6.6182833,0.4081632653061224,3.347791,3,7
32932-3vision.jpg,-7.729191,-3.0800002,-1.5820078,4.954616,2.0406847,-5.1186275,-2.6724863,-0.42061985,6.599562,1.9953339,-0.08032876,1.9184837,-1.3718493,9.210762,-4.9788437,-3.3714318,2.229011,-1.4112933,-1.4578066,-2.1086776,1.7192864,-2.8617797,-0.2750377,10.166024,5.293194,-3.843796,-4.5214477,0.1836734693877551,3.7264528,3,2
33538-49portra.jpg,-3.37577,-1.6324581,-0.42179692,0.6301997,9.1326685,-3.404175,-1.3024762,-1.8529657,0.38997602,-4.315788,-4.4620175,2.2045877,-0.79273486,7.6631584,-1.1591837,-3.011433,1.0258245,2.3560216,-1.7870634,-2.50119,-4.841345,6.9397326,4.863482,3.5139408,-0.95947456,-1.229709,-0.9353151,0.3673469387755102,3.309128,1,2
28613-3etreta2.jpg,-1.7669823,-0.14695531,-2.101207,2.3981042,-3.1401522,-2.928144,2.292354,-2.0764112,-2.2329392,-1.8010285,0.5308918,-3.7425961,14.077039,-3.777092,-2.8076603,2.0101986,1.6440073,-2.011043,1.8102052,-2.8840094,7.9851894,4.0768776,-1.7196,0.8790778,0.9248582,-3.172395,-2.5666738,0.5714285714285714,2.6796355,2,2
33482-14mythol.jpg,-1.6404619,-1.097948,-1.5638809,-2.976913,7.901299,-2.4219017,0.20513672,-1.6125382,-2.8757777,0.43873516,-3.004754,-1.7540339,3.944946,-0.59270656,-0.614459,-3.2529078,1.3060213,0.4304389,-1.1082972,-3.4900832,-1.9006758,10.129649,1.42069,6.5568047,1.1703413,-1.9244717,-2.2551475,0.2653061224489796,3.5752969,5,2
33569-098portr.jpg,-3.7180495,-2.1380973,-1.3478558,-1.9728494,7.178014,-2.7195196,-0.778165,-1.2904977,-2.302266,-1.7575734,-3.4551954,1.7280364,4.7478485,0.78426605,-2.886473,-1.6906593,1.4292018,2.7407992,-1.0317947,-2.8447292,-0.6891695,5.6686707,0.2961043,7.658724,3.0965881,-1.406331,-3.1464984,0.4489795918367347,3.222928,1,2
17013-nuenen33.jpg,0.30084115,-1.4959879,-0.055381306,0.98778075,-3.3255937,-3.5829425,0.53374577,3.793682,-1.5213989,10.284231,0.12523896,-4.227789,2.510818,1.4427589,-2.8993695,-2.6277423,0.6711581,-1.7053903,-1.6019163,-2.1360278,-2.2748508,1.9821944,-0.66652876,1.4972041,7.513627,-0.69787675,-2.6652014,0.5102040816326531,3.4358325,1,7
17037-flower10.jpg,0.16062042,0.67229265,-2.6065962,-0.0023597367,-0.1169948,-1.865357,1.1965231,-2.5012465,-3.6494074,2.2048206,1.4713243,-5.6137824,2.5919437,-4.774234,-2.2179704,-0.8864866,1.5103581,0.29275414,0.34534374,-0.67892027,2.4943857,10.305218,-0.771672,-0.49846852,6.876902,-2.864188,-0.08795178,0.4489795918367347,3.1484241,2,2
13383-u1annun1.jpg,-3.5989192,-1.6635952,3.6746726,-0.71016395,3.4902318,-2.853109,-2.557965,1.1561024,5.345067,1.410269,-2.081295,1.43945,-6.107737,-0.63108146,-3.560018,2.336448,0.70129925,12.260029,-1.8436391,-3.3765273,-1.6080434,-1.341851,0.14272001,-0.9119266,0.58122236,0.30294794,0.76730245,0.4081632653061224,2.7264118,1,6
33499-06portra.jpg,-6.171815,-2.1314995,-1.2850518,0.11238901,13.962525,-4.8676443,-0.7861279,-0.7869912,-1.9579228,-2.919121,-3.562682,-0.37987423,3.342227,5.701759,-1.9602342,0.005399838,2.151017,-2.7816079,-0.20723456,-2.4855871,-4.231683,5.329993,3.629354,7.5564256,-0.5054481,-2.5330887,-2.3502064,0.3877551020408163,2.9839325,1,2
33528-40portrc.jpg,0.02812925,-1.5163745,0.7967348,-7.363845,15.4256115,-2.9737031,-2.0154634,1.3117201,3.218836,1.677946,-3.4551444,4.256629,-2.115146,-0.19544618,0.03560865,3.3421688,3.7868636,7.566291,0.3420105,1.1758496,-5.4821324,-10.932554,0.08882856,-5.0644307,-0.59164506,-1.1308564,1.0694239,0.4489795918367347,3.4316678,1,2
23855-3manet14.jpg,-2.6621923,-1.2569116,-2.0426018,-1.458251,-3.5480425,-3.4634347,1.534941,0.4019757,-3.6181526,2.9036148,2.4437087,-2.8837576,18.483814,-5.4703927,-3.0743046,1.1345648,3.3982406,-1.9238019,-0.07484132,-3.8019156,9.655637,2.4221766,-1.4949054,-0.64340746,2.0047524,-3.2005913,-3.968779,0.3877551020408163,3.0397127,2,2
32887-2panel4.jpg,-6.7046,-2.737075,1.144291,1.6710634,-2.118085,-4.477009,-2.5539792,-0.66559076,13.310621,-2.904083,-2.623527,12.217363,-6.4876,3.075713,-5.98285,3.0981035,-0.049997926,10.80587,0.06578998,1.520828,-2.2873325,-8.936969,-4.9548616,2.3954022,4.924309,-1.0811403,-0.022301465,0.2653061224489796,3.3030505,3,2
28594-1vethe6.jpg,-1.1313558,1.2732484,-1.3641794,0.95445955,-3.9301085,-1.516352,1.6579154,0.14290985,-1.9970684,-3.440435,2.6871104,-5.119764,14.549302,-3.6855648,-2.5780935,0.15620476,0.1531995,-1.7040293,6.8761578,-3.4128559,9.818281,0.01198864,-3.6059868,-2.1674485,0.91695356,-1.5412344,-2.0146208,0.3877551020408163,2.8253422,1,2
17119-arles41.jpg,0.13544998,0.124186814,-1.5376859,3.4298851,-2.8236482,-2.1757822,4.1451387,-2.1065528,-3.6918457,-2.836364,0.91954684,-3.0051737,5.0336895,-2.8999462,0.5333875,1.009509,3.4793987,-2.1165686,2.167479,0.3700363,8.248539,-0.7611373,-3.4251175,-1.4010959,1.9203315,-1.9172957,-0.9474218,0.4897959183673469,3.8054554,3,10
13323-23suckli.jpg,-5.2272463,-3.5146728,1.6351047,-3.419362,5.2403827,-5.163784,-3.0487666,1.0419202,8.473669,2.2471094,-1.8594422,2.2066941,-3.4874537,-0.056914985,-4.479057,-1.8722878,0.59750897,14.513467,-0.15595308,-4.564235,2.1868837,-5.376316,-0.037127793,1.9071997,0.97589415,0.20792712,0.27745223,0.5102040816326531,3.1138217,2,2
